2011/07/2027,9.81,1.73,29,0.08,22.8,33.889,2.92
2011/04/2026,9.17,1.82,32.8,0.01,29.6,34.008,2.54
2011/07/2028,9.44,1.87,36,0.02,26.3,34.05,2.36
2011/07/2031,11.63,1.29,17.2,0.17,14.5,33.745,4.04
2011/07/2030,9.25,2.04,37.4,0.03,27.2,34.064,2.19
2011/08/2007,10.1,0.92,9,0.13,11.4,33.58,4.97
2011/08/2003,8.63,1.65,28,0.03,26,33.687,3.49
2011/08/2002,17.56,0.35,0.7,0.01,0.2,33.63,3.7
2011/08/2005,18.38,0.27,0,0,0,33.63,2.88
2011/08/2004,18.65,0.29,0,0.01,0,33.63,5.97
2011/08/2006,9.51,1.15,14.6,0.07,16.3,33.611,4.5
2011/08/2009,10.82,0.96,9,0.24,10.4,33.421,5.66
2011/08/2008,10.17,0.92,9,0.15,11.3,33.56,5.05
2011/08/2010,11.55,0.6,3.5,0.06,2.2,33.319,6.12
2011/10/2027,17.94,0.38,1.4,0,0.3,33.589,6.07
2011/10/2021,9.35,2,34,0,27.7,33.95,2.25
2011/10/2017,9,2.7,57,0.09,39.3,34.15,1.54
2011/08/2012,15.07,0.5,1,0.02,1.1,33.201,5.8
2011/10/2016,8.91,2.68,57.8,0.03,38.5,34.166,1.47
2011/10/2019,15.03,0.8,6,0.07,3.7,33.61,5.88
2011/10/2018,8.89,2.67,58,0.01,38.3,34.17,1.45
2011/10/2020,9.12,2.31,44.3,0.01,33.2,34.04,2.01
2011/10/2023,11.84,1.46,18.3,0.12,14.9,33.607,4.36
2011/10/2022,9.7,1.89,30.5,0,25.1,33.861,2.57
2011/10/2025,10.33,1.55,23.8,0,19.5,33.774,3.24
2011/10/2024,10.52,1.48,22,0,18.3,33.76,3.44
2011/10/2026,16.64,0.68,2.8,0,0.5,33.577,5.84
2011/10/2031,18.38,0.47,0,0,0.1,33.6,6.25
2011/10/2029,18.38,0.47,0,0,0.1,33.6,6.25
2011/10/2028,18.39,0.29,0,0,0.1,33.61,6.28
2011/10/2030,18.39,0.31,0,0,0.1,33.609,6.28
2012/01/2029,9.98,1.74,28.1,0,26.5,33.822,2.88
2012/01/2028,10.16,1.67,25.7,0,25.1,33.772,3.04
2011/11/2001,9.04,2.09,40.6,0.04,28.1,34.088,1.92
2012/01/2031,10.3,1.58,23.2,0.01,23.5,33.723,3.24
2012/01/2030,19.6,0.2,0,0,0.1,33.66,5.8
2012/02/2001,10.52,1.44,20,0.04,20.7,33.68,3.62
2012/04/2006,9.91,1.79,28.5,0,27.7,33.845,2.79
2012/02/2012,12.97,0.98,10.6,0.14,8.3,33.609,5.1
2012/02/2008,10.39,1.63,22.7,0.21,20.5,33.709,3.47
2012/02/2004,15.44,0.38,3,0,0,33.47,6.13
2012/02/2003,18.19,0.16,0,0,0,33.52,6.3
2012/02/2006,9.74,1.76,28,0.11,23,33.9,2.8
2012/02/2005,14.1,0.62,5,0.07,2,33.482,5.52
2012/02/2007,9.75,1.76,27.8,0.1,23,33.888,2.81
2012/02/2010,11.6,1.23,15.8,0.24,14.2,33.643,4.3
2012/02/2009,10,1.69,25.3,0.1,22.1,33.796,3.08
2012/02/2011,11.7,1.17,15,0.22,13.4,33.64,4.36
2012/04/2001,9.85,1.85,30,0,28.5,33.93,2.64
2012/03/2028,16.39,0.32,2,0,0,33.54,4.89
2012/03/2026,15.64,0.47,4,0,1.3,33.55,4.91
2012/03/2025,16.39,0.32,2,0,0,33.54,4.89
2012/03/2027,15.46,0.49,4.3,0.01,1.6,33.552,4.91
2012/03/2030,9.51,1.98,35.7,0,31.3,33.973,2.21
2012/03/2029,9.42,2.14,38.8,0,32.5,34.027,1.87
2012/03/2031,9.7,1.9,32.8,0,30,33.947,2.42
2012/04/2003,16.15,0.4,1.4,0.03,2.7,33.642,5.71
2012/04/2002,19.61,0.16,0,0,0.1,33.66,5.81
2012/04/2004,10.19,1.54,21.9,0.03,23.1,33.678,3.5
2012/07/2021,9.98,1.68,27.2,0,24.2,33.864,2.68
2012/07/2013,13.98,0.5,3.8,0.07,3.4,33.635,6.32
2012/07/2010,12.05,0.8,6.7,0.16,8.3,33.796,5.52
2012/07/2003,10.55,1.44,19,0.09,19.7,34.102,3.8
2012/07/2011,10.28,1.65,23.5,0.09,22.3,33.977,3.11
2012/07/2012,10.25,1.71,25,0.09,22.9,33.87,2.87
2012/07/2017,9.2,2.06,37.7,0,31.2,34.014,2
2012/07/2015,16.27,0.34,2,0,0,33.46,6.82
2012/07/2014,16.01,0.32,2,0,0,33.46,6.83
2012/07/2016,17.82,0.49,2,0,0,33.46,6.64
2012/07/2019,9.56,2.01,33.7,0,29.2,33.938,2.4
2012/07/2018,17.82,0.49,2,0,0,33.46,6.64
2012/07/2020,9.81,1.83,29.9,0,26.9,33.901,2.58
2012/07/2025,12.01,0.96,10,0.23,9.3,33.6,4.54
2012/07/2023,10.05,1.63,26,0,23.1,33.85,2.72
2012/07/2022,10.19,1.59,23.8,0,22.2,33.781,3.02
2012/07/2024,10.8,1.31,16.9,0.1,17,33.672,3.75
2012/10/2020,18.99,0.14,0,0,0.1,33.66,5.54
2012/07/2026,13.62,0.73,6.9,0.15,5,33.572,4.81
2012/10/2019,18.99,0.14,0,0,0.1,33.66,5.15
2012/10/2022,12.06,0.54,8.4,0.02,3.5,33.637,5.1
2012/10/2021,17.2,0.23,1.1,0,0.1,33.648,5.64
2012/10/2023,19.03,0.16,0,0,0,33.66,5.42
2014/04/2009,19.38,0.32,0,0,0,33.63,5.51
2013/07/2012,12.46,0.61,4.4,0.3,2.4,33.34,5.9
2013/01/2025,10.6,0.88,16.7,0.01,10.8,33.681,4.07
2012/11/2005,18.07,0.29,1.4,0.02,0.4,33.574,6.19
2012/10/2030,20.31,0.25,0,0.01,0.1,33.594,5.66
2012/10/2026,11.06,1.29,17.2,0.37,15.9,33.532,4.34
2012/10/2025,9.37,1.87,31.7,0.03,25.4,33.516,2.85
2012/10/2028,8.99,2.09,38.1,0.01,27.7,33.576,2.37
2012/10/2027,9.15,1.98,34.8,0.02,26.5,33.536,2.61
2012/10/2029,20.3,0.25,0,0.01,0.1,33.59,5.67
2012/11/2003,10,1.84,29.5,0.04,25.4,33.943,2.59
2012/11/2001,9.61,1.95,34.6,0.08,27.9,34.036,2.27
2012/10/2031,20.35,0.25,0,0,0.1,33.62,5.62
2012/11/2002,20.35,0.25,0,0,0.1,33.62,5.62
2012/11/2004,10.15,1.77,26.9,0.07,23.9,33.897,2.72
2013/01/2018,18.48,0.23,1,0,0,33.58,5.61
2013/01/2014,15.47,0.45,2.1,0.09,2.3,33.598,5.29
2013/01/2012,10.61,1.08,17.2,0.05,11.7,33.695,3.92
2013/01/2011,11.93,0.73,7.6,0.15,5.8,33.624,5.07
2013/01/2013,9.81,1.53,27.1,0,18.2,33.833,2.97
2013/01/2016,18.49,0.23,0,0,0,33.59,5.36
2013/01/2015,17.13,0.33,0.6,0.04,0.9,33.592,5.34
2013/01/2017,18.49,0.23,0.1,0,0,33.589,5.39
2013/01/2022,9.38,1.41,32,0.03,19.8,33.97,2.67
2013/01/2020,8.8,1.82,40.5,0.02,25.5,34.045,2.04
2013/01/2019,18.48,0.23,1,0,0,33.58,5.61
2013/01/2021,9.08,1.69,35.4,0.01,24.2,33.998,2.41
2013/01/2024,9.89,1.22,25.8,0.01,17,33.804,3.14
2013/01/2023,9.3,1.47,32.9,0.03,20.8,33.975,2.6
2013/04/2017,15.79,0.42,1,0,0,33.4,5.83
2013/04/2010,15.5,0.41,1,0,0,33.383,5.83
2013/04/2008,10.43,0.72,10.6,0.06,8.1,33.455,5.01
2013/04/2007,8.97,1.6,38.4,0.05,23.4,33.704,2.62
2013/04/2009,12.8,0.41,3.1,0.04,0.3,33.396,5.94
2013/04/2013,9.14,1.48,29.9,0.03,21,33.656,3.35
2013/04/2011,9.49,1.21,19.6,0.06,16.6,33.578,4.25
2013/04/2012,8.87,1.84,43,0.02,27.3,33.802,2.16
2013/04/2015,15.26,0.4,1,0,0,33.382,5.84
2013/04/2014,9.45,1.23,21,0.06,17,33.62,4.15
2013/04/2016,15.79,0.42,1,0,0,33.4,5.83
2013/04/2023,9.56,1.66,32,0,19.9,34.01,2.52
2013/04/2020,9.13,1.91,37.3,0.01,21.8,34.035,2.16
2013/04/2019,15.77,0.42,1,0,0,33.39,5.81
2013/04/2018,15.75,0.42,1,0,0,33.389,5.81
2013/04/2022,9.48,1.71,33,0,20.3,34.014,2.44
2013/04/2021,8.83,2.08,43.2,0.02,25,34.079,1.83
2013/07/2008,17.49,0.4,1,0,0,33.23,5.6
2013/07/2007,8.13,1.84,41.3,0,26.7,33.642,3.25
2013/07/2006,9.25,1.43,23.6,0,19.3,33.52,4.24
2013/07/2010,9.59,1.31,18.3,0,16.6,33.459,4.59
2013/07/2009,17.49,0.4,1,0,0,33.23,5.6
2013/07/2011,9.62,1.3,18,0,16.4,33.3,4.61
2014/01/2030,8.49,1.96,40.5,0.01,26,33.863,3
2013/11/2014,17,0.76,2,0.21,0,33.14,5.42
2013/07/2020,15.02,0.47,1.1,0,0,33.282,6.11
2013/07/2016,16.42,0.45,1.1,0,0,33.168,5.91
2013/07/2014,15.89,0.45,1,0,0,33.236,6.01
2013/07/2013,15.88,0.45,1,0,0,33.24,6.01
2013/07/2015,16.08,0.45,1,0,0,33.198,5.97
2013/07/2018,16.89,0.45,2,0,0,33.16,5.86
2013/07/2017,16.35,0.45,1,0,0,33.17,5.92
2013/07/2019,16.89,0.45,2,0,0,33.16,5.86
2013/11/2010,16.76,0.93,3,0.03,0,33.128,5.65
2013/11/2009,16.82,0.82,3,0.01,0,33.13,5.64
2013/07/2021,10.63,0.9,9.4,0,9,33.399,5.31
2013/11/2012,16.84,0.81,2.9,0.03,0,33.131,5.61
2013/11/2011,16.69,1.01,3,0.06,0,33.13,5.66
2013/11/2013,17,0.76,2,0.21,0,33.14,5.42
2013/11/2022,17.14,0.4,1,0,0,33.23,5.61
2013/11/2018,11.73,0.75,5.3,0.05,4.8,33.292,5.5
2013/11/2016,10.53,1.05,10.9,0.01,10.3,33.362,4.98
2013/11/2015,8.77,1.74,30,0,23.1,33.522,3.24
2013/11/2017,9.64,1.41,19.2,0.01,16.9,33.414,4.14
2013/11/2020,17.08,0.41,1,0,0,33.223,5.62
2013/11/2019,12.72,0.53,2.8,0.04,1.3,33.243,5.96
2013/11/2021,14.56,0.42,1.7,0,0,33.22,6.07
2013/11/2025,10.79,0.96,9,0.01,8.6,33.35,5.18
2013/11/2024,17.01,0.42,1,0,0,33.219,5.63
2013/11/2023,17.19,0.4,1,0,0,33.23,5.61
2014/01/2029,9.72,1.4,21.1,0.01,15.3,33.579,4.15
2014/02/2005,14.91,0.79,3,0.07,0,33.145,5.99
2014/02/2002,10.99,1.21,13,0,8.8,33.37,4.98
2014/02/2001,10.76,1.24,14.2,0,9.9,33.407,4.84
2014/01/2031,21.19,0.23,0,0,0,33.78,5.5
2014/02/2004,12.94,0.74,4.1,0.07,0.9,33.191,5.94
2014/02/2003,11.74,0.92,7.3,0.05,4.3,33.273,5.46
2014/04/2005,13.21,0.64,3,0.1,1.9,33.577,5.75
2014/04/2002,10.08,1.51,22,0.03,14.3,33.69,3.55
2014/03/2029,10.9,1.12,12.2,0.08,8.6,33.597,4.67
2014/04/2003,9.76,1.65,27,0.03,16.6,33.84,3.11
2014/04/2004,19.17,0.2,2,0,0,33.63,5.68
2014/04/2007,18.28,0.35,0.3,0,0,33.612,5.74
2014/04/2006,16.57,0.41,0.9,0,0,33.595,5.98
2014/04/2008,19.41,0.34,0,0,0,33.63,5.49
2015/01/2022,15.6,0.19,3.8,0.04,0.7,33.423,5.91
2014/07/2021,10.21,1.42,25.1,0.01,20.8,33.771,3.27
2014/07/2010,20.41,0.33,1,0,0,33.557,5.76
2014/04/2017,19.38,0.32,0,0,0,33.63,5.51
2014/04/2013,21.15,0.23,0,0,0,33.78,5.52
2014/04/2011,10.66,1.33,19.9,0.04,13.8,33.651,3.88
2014/04/2010,19.41,0.34,0,0,0,33.63,5.49
2014/04/2012,11.35,1.01,13.4,0.12,9.7,33.652,4.75
2014/04/2015,21.15,0.23,0,0,0,33.78,5.52
2014/04/2014,18.77,0.29,0.9,0,0,33.743,6.1
2014/04/2016,21.19,0.23,0,0,0,33.78,5.5
2014/07/2007,13.23,0.54,3,0,0,33.416,6.18
2014/07/2006,13.52,0.49,2.7,0,0,33.428,6.1
2014/07/2009,15.31,0.39,2,0,0,33.451,7.1
2014/07/2008,12.65,0.85,6.3,0.14,2.5,33.432,5.46
2014/07/2018,16.23,0.26,3,0.03,0,33.54,6.2
2014/07/2014,9.55,1.84,36,0,28,34.07,2.46
2014/07/2012,9.46,1.87,36,0,28.1,34.095,2.4
2014/07/2011,9.44,1.88,36,0,28.1,34.1,2.39
2014/07/2013,9.64,1.84,35,0,27.3,33.96,2.51
2014/07/2016,10.6,1.04,20.9,0.09,17.7,33.679,3.73
2014/07/2015,9.8,1.65,31.1,0,24.6,33.865,2.8
2014/07/2017,11.5,0.93,11.8,0.13,9.5,33.552,4.91
2014/07/2020,17.73,0.23,2.5,0.01,0,33.572,6.03
2014/07/2019,10.68,0.98,20,0.12,17.1,33.66,3.75
2014/11/2019,19.26,0.37,1,0,0,33.515,5.75
2014/11/2012,10.77,1.79,23.4,0.02,19.5,33.574,2.97
2014/11/2009,10.63,1.85,24.7,0.02,20.6,33.639,2.91
2014/11/2008,10.44,1.9,25.9,0.02,21.5,33.707,2.89
2014/11/2010,10.22,2.14,31.6,0.01,24,33.853,2.32
2014/11/2011,20.89,0.33,1,0,0,33.666,5.32
2014/11/2015,13.73,0.51,1.4,0.03,1,33.386,6.1
2014/11/2013,10.9,1.58,21,0.08,17.2,33.512,3.39
2014/11/2014,11.45,1.09,12,0.31,11.1,33.859,4.52
2014/11/2017,15.16,0.43,0.1,0,0,33.372,6.27
2014/11/2016,12.82,0.64,2.8,0.09,3.2,33.408,5.83
2014/11/2018,19.26,0.37,1,0,0,33.515,5.75
2015/01/2016,10.27,1.66,27.8,0.01,21.2,33.636,2.71
2014/11/2023,14.55,0.44,0,0,0,33.367,6.34
2014/11/2021,10.93,1.5,19,0.16,15.8,33.602,3.78
2014/11/2020,10.79,1.64,21,0.13,17.4,33.817,3.47
2014/11/2022,11.34,1.5,16,0.38,13,33.501,4.02
2015/01/2015,10.02,1.76,34.4,0.03,24.3,33.747,2.11
2015/01/2019,10.74,1.67,26.7,0.04,20.7,33.583,2.55
2015/01/2017,20.22,0.15,1,0,0,33.654,5.34
2015/01/2018,20.22,0.15,1,0,0,33.654,5.34
2015/01/2020,10.93,1.55,23.8,0.04,19.1,33.531,2.82
2015/01/2021,10.98,1.09,16.6,0.07,14.1,33.481,4.04
2015/04/2015,12.7,0.42,4.1,0.03,1.3,33.441,6.07
2015/02/2001,17.71,0.28,0.5,0,0,33.676,5.93
2015/01/2028,10.39,2.03,30.7,0.02,23,33.96,2.37
2015/01/2024,18.25,0.04,2,0,0,33.452,5.95
2015/01/2023,12.7,0.41,6,0.1,1.4,33.393,5.88
2015/01/2026,9.75,2.19,34.7,0.01,24.8,34.029,2.39
2015/01/2025,18.43,0.11,1,0,0,33.464,5.83
2015/01/2027,10.22,2.1,31.8,0.02,23.6,33.982,2.31
2015/01/2030,10.85,1.32,16.5,0.05,14.8,33.752,4.19
2015/01/2029,10.49,1.98,30,0.02,22.6,33.946,2.41
2015/01/2031,10.54,1.85,27.4,0.02,21.5,33.881,2.75
2015/04/2008,20.83,0.22,1,0.01,0,33.66,5.3
2015/04/2004,18,0.27,1,0.01,0,33.642,5.96
2015/02/2002,20.37,0.22,0,0,0,33.685,5.5
2015/04/2006,10.35,1.61,21,0.07,18.5,33.711,3.61
2015/04/2005,11.56,1.05,11.4,0.19,10.4,33.629,4.78
2015/04/2007,10.27,2.09,29.9,0.03,23.3,33.934,2.61
2015/04/2011,9.54,1.66,28.9,0.02,20.8,33.686,3
2015/04/2009,20.83,0.22,1,0.01,0,33.661,5.3
2015/04/2010,20.83,0.22,1,0,0,33.668,5.33
2015/04/2013,9.68,1.41,23.2,0.02,18,33.628,3.68
2015/04/2012,20.83,0.22,1,0,0,33.668,5.33
2015/04/2014,10.13,1.16,17,0.02,14.2,33.571,4.23
2015/07/2009,20.16,0.17,1,0.01,0,33.56,5.52
2015/04/2019,20.09,0.2,1,0,0,33.627,5.32
2015/04/2017,17.47,0.23,1.1,0,0,33.515,5.82
2015/04/2016,11.02,0.89,10.8,0.08,9.2,33.435,4.85
2015/04/2018,19.26,0.21,1,0,0,33.567,5.51
2015/07/2008,20.16,0.17,1,0.01,0,33.56,5.52
2015/07/2013,10.75,2.03,30.6,0.01,19.6,34.071,2.03
2015/07/2011,20.16,0.15,1,0.02,0,33.552,5.56
2015/07/2012,19.03,0.19,1.5,0.02,0,33.483,5.72
2015/07/2012,17.35,0.24,2,0.01,0,33.426,5.9
2015/07/2015,11.44,1.58,21,0.02,16.2,33.855,2.99
2015/07/2014,11.31,1.69,23.3,0.02,17,33.935,2.75
2015/07/2016,13.2,0.59,8.7,0.15,2.4,33.437,5.36
2018/02/2008,15.07,0.05,1.2,0,0,33.751,5.52
2016/11/2011,19.57,0.16,2,0.01,0,33.452,5.4
2016/01/2021,18.53,0.23,1.5,0.03,0,33.447,5.54
2015/11/2011,15.78,0.31,5,0.02,0,33.384,5.98
2015/11/2003,17.96,0.17,4,0.01,0,33.424,6.17
2015/07/2024,11.53,1.51,19.8,0.02,15.4,33.767,3.1
2015/07/2020,10.26,2.28,34.6,0.02,25.6,34.042,2
2015/07/2019,10.25,2.2,32,0.03,24.2,34.03,2.37
2015/07/2018,11.72,1.42,18.5,0.02,14.3,33.673,3.15
2015/07/2022,16.72,0.17,6,0,0,33.434,6.43
2015/07/2021,10.27,2.4,36,0.02,26.5,34.06,1.73
2015/07/2023,13.68,0.37,6,0.02,0,33.395,5.92
2015/10/2031,9.73,1.55,22.8,0.04,16.4,33.517,3.79
2015/10/2029,8.88,2.04,37.5,0.03,22.1,33.663,2.59
2015/10/2030,19.31,0.24,2,0.02,0,33.456,5.24
2015/11/2001,10.49,1.17,14.2,0.06,11.7,33.476,4.4
2015/10/2031,9.3,1.87,31.1,0.03,19.9,33.561,3.27
2015/11/2002,11.5,0.87,8.4,0.12,7,33.44,4.95
2015/11/2007,13.03,0.35,2.4,0.05,0.5,33.445,6.12
2015/11/2005,11.78,0.69,6.5,0.28,3.9,33.472,5.35
2015/11/2004,9.86,1.4,18.6,0.13,11.5,33.542,4.05
2015/11/2006,10.59,1.2,13.7,0.24,7.8,33.504,4.49
2015/11/2009,9.62,1.58,23.5,0,14.8,33.584,3.53
2015/11/2008,17.1,0.24,2,0.01,0,33.427,5.93
2015/11/2010,18.65,0.2,3,0.01,0,33.459,5.97
2016/01/2014,10.03,1.2,16.6,0.06,10.3,33.552,4.44
2016/01/2011,19.38,0.22,2,0,0,33.387,5.39
2016/01/2007,14.7,0.24,1.9,0,0,33.358,5.91
2015/11/2012,17.01,0.21,4.6,0.01,0,33.396,6.07
2016/01/2009,11.67,0.77,9.1,0.06,5.8,33.36,4.81
2016/01/2008,13.03,0.43,3.9,0.06,1.6,33.354,5.5
2016/01/2010,10.65,1.14,16.1,0.02,10.8,33.376,4.11
2016/01/2012,19.44,0.2,1.5,0,0,33.393,5.38
2016/01/2013,19.5,0.17,1,0,0,33.41,5.37
2016/01/2017,11.84,0.7,7.8,0.08,4.6,33.489,5.08
2016/01/2016,10.67,0.98,12.1,0.07,8,33.518,4.68
2016/01/2015,19.68,0.17,1,0,0,33.411,5.17
2016/01/2019,15.48,0.26,1,0.04,0,33.445,5.95
2016/01/2018,13.78,0.36,2.8,0.05,0,33.465,5.75
2016/01/2020,15.63,0.26,1,0.04,0,33.444,5.97
2016/04/2016,19.87,0.33,2,0,0,33.459,5.32
2016/04/2008,19.05,0.34,1.5,0,0,33.384,5.43
2016/01/2024,19.31,0.24,2,0.02,0,33.456,5.24
2016/01/2023,19.3,0.24,2,0.03,0,33.46,5.36
2016/01/2022,19.3,0.24,2,0.03,0,33.46,5.38
2016/04/2004,18.5,0.24,1,0,0,33.352,5.5
2016/04/2002,18.14,0.25,1,0,0,33.311,5.54
2016/04/2001,17.36,0.26,1,0,0,33.267,5.67
2016/04/2003,14.86,0.24,1,0.01,0,33.192,6.13
2016/04/2006,11.39,0.81,8.7,0,5.6,33.386,4.88
2016/04/2005,18.5,0.26,1,0,0,33.346,5.5
2016/04/2007,13.26,0.33,1.8,0,0,33.323,5.89
2016/04/2013,9.26,1.55,28.3,0.01,16.1,33.438,3.6
2016/04/2011,17.81,0.33,1,0,0,33.287,5.6
2016/04/2010,15.57,0.28,1,0,0,33.3,5.95
2016/04/2009,12.36,0.5,4,0,1.5,33.351,5.46
2016/04/2012,19.85,0.35,2,0,0,33.458,5.33
2016/04/2015,19.85,0.35,2,0,0,33.458,5.33
2016/04/2014,19.87,0.33,2,0,0,33.459,5.32
2016/07/2021,8.84,1.75,32.7,0.13,16.9,33.497,3.08
2016/07/2014,10.01,1.08,15.9,0.03,13.4,33.543,4.45
2016/07/2011,9.59,1.36,22,0.02,17.2,33.601,3.87
2016/07/2010,9,1.71,32,0.02,21.3,33.725,3.15
2016/07/2012,19.82,0.15,1,0,0,33.536,5.34
2016/07/2013,19.75,0.13,1,0,0,33.532,5.35
2016/07/2018,15.39,0.3,4.5,0.09,0.1,33.395,5.93
2016/07/2016,11.64,0.55,5.2,0.1,4.9,33.436,5.45
2016/07/2015,10.64,0.81,10,0.07,9.3,33.488,4.98
2016/07/2017,16.22,0.28,5,0.01,0,33.426,6.05
2016/07/2020,17.44,0.24,4,0,0,33.414,5.92
2016/07/2019,14.7,0.31,4,0.16,0.2,33.348,5.77
2016/07/2025,13.1,0.28,1.9,0.01,0,33.233,5.92
2016/07/2023,10.72,0.69,10.5,0.05,5.2,33.326,4.96
2016/07/2022,11.83,0.46,4.6,0.06,2.3,33.277,5.59
2016/07/2024,9.81,0.96,18.3,0.01,8.2,33.378,4.19
2016/11/2007,15.06,0.27,3,0.1,0,33.373,5.93
2016/07/2026,14.77,0.24,1,0.01,0,33.193,6.12
2016/11/2006,14.81,0.28,3,0.1,0,33.374,5.95
2016/11/2009,10.8,1.17,17.4,0.11,16.3,33.461,3.57
2016/11/2008,11.98,0.76,10.1,0.13,9.1,33.415,4.63
2016/11/2010,19.39,0.15,2,0.01,0,33.412,5.43
2017/04/2010,11.85,0.79,9.2,0.09,4.2,34.222,4.99
2017/01/2015,20.81,0.15,2,0,0,33.636,5.3
2016/11/2020,14.09,0.24,2,0,0,33.174,6.09
2016/11/2016,10.18,1.55,26,0.04,20.1,33.41,3.19
2016/11/2013,19.58,0.17,2,0.01,0,33.498,5.4
2016/11/2012,19.58,0.17,2,0.01,0,33.494,5.41
2016/11/2015,9.75,1.94,35.5,0.06,24.6,33.545,2.26
2016/11/2014,19.58,0.17,2,0.01,0,33.498,5.4
2016/11/2018,11.44,0.75,9.8,0.12,7.8,33.286,4.95
2016/11/2017,10.76,1.16,17.7,0.08,14.6,33.346,4.05
2016/11/2019,12.37,0.43,4.5,0.14,1.9,33.229,5.68
2017/01/2009,10.53,1.17,17.4,0.03,16,33.641,3.84
2017/01/2006,9.94,1.42,23.2,0.03,19.8,33.652,3.37
2016/11/2021,17.74,0.17,1.5,0,0,33.436,5.7
2017/01/2007,9.48,1.55,27.3,0.02,21.8,33.669,3.21
2017/01/2008,8.75,1.77,35.2,0.04,25.2,33.722,2.74
2017/01/2012,20.81,0.16,2,0,0,33.633,5.3
2017/01/2010,11.77,0.73,9.6,0.03,8.7,33.634,5.02
2017/01/2011,20.82,0.17,2,0,0,33.632,5.31
2017/01/2014,20.81,0.15,2,0,0,33.636,5.3
2017/01/2013,20.82,0.17,2,0,0,33.632,5.31
2017/04/2005,13.72,0.57,9,0.04,0.9,33.6,4.45
2017/03/2029,11.18,1.92,30,0.06,20.3,34.052,1.87
2017/01/2019,9.82,1.56,28.4,0.07,22.7,33.563,2.78
2017/01/2017,20.82,0.17,2,0,0,33.64,5.27
2017/01/2016,20.82,0.17,2,0,0,33.64,5.27
2017/01/2018,9.23,1.77,35.5,0.09,25.1,33.679,2.38
2017/01/2020,10.27,1.4,23.3,0.08,20,33.511,3.12
2017/04/2002,11.61,1.4,24.3,0.11,15.1,33.933,2.46
2017/03/2031,20.92,0.17,6,0.05,0,33.68,5
2017/03/2030,10.18,2.27,40,0.15,22,34.266,1.32
2017/04/2001,20.92,0.15,6,0.06,0,33.679,5.01
2017/04/2003,12.01,0.91,18.7,0.11,9.7,33.819,3.15
2017/04/2004,12.52,0.64,13.6,0.03,5.6,33.709,3.8
2017/04/2007,15.21,0.32,3.2,0.01,0,33.544,5.75
2017/04/2006,13.66,0.57,9.2,0.04,1,33.604,4.41
2017/04/2008,17.5,0.28,3.6,0.01,0,33.568,5.69
2017/04/2009,19.91,0.24,5,0.02,0,33.631,5.38
2017/08/2013,20.9,0.14,6,0.11,0,33.682,4.99
2017/04/2020,20.4,0.26,1,0,0,33.553,5.43
2017/04/2015,20.39,0.24,2,0,0,33.535,5.45
2017/04/2012,13.74,0.42,3.3,0.1,0.8,34.055,5.73
2017/04/2011,10.19,1.25,17.2,0.01,8.9,34.361,4.19
2017/04/2011,21.13,0.28,5,0.03,0,33.717,5.23
2017/04/2013,15.81,0.24,1,0,0,33.636,6.22
2017/04/2014,15.1,0.32,1.9,0,0,33.86,6.08
2017/04/2018,20.39,0.24,1.9,0,0,33.537,5.45
2017/04/2017,19.8,0.24,1.7,0,0,33.489,5.53
2017/04/2016,18.7,0.24,1,0,0,33.437,5.69
2017/04/2019,20.4,0.26,1,0,0,33.553,5.43
2017/08/2006,15.79,0.16,2.2,0,0,33.309,6.06
2017/08/2004,13.7,0.19,6.8,0.04,0.4,33.32,5.91
2017/08/2002,10.98,0.96,13.1,0.01,16.3,33.394,4.43
2017/08/2001,12.16,0.42,5.6,0.12,5.4,33.356,5.3
2017/08/2003,10.29,1.35,21.1,0,24.8,33.435,3.61
2017/08/2005,15.17,0.17,2,0,0,33.294,6.12
2017/08/2010,20.68,0.14,2,0,0,33.553,5.21
2017/08/2008,20.25,0.13,2,0,0,33.492,5.33
2017/08/2007,20.68,0.13,2,0,0,33.553,5.21
2017/08/2009,19.77,0.13,2,0,0,33.423,5.47
2017/08/2011,15.14,0.68,7,0.07,5.7,33.566,4.59
2017/08/2012,20.68,0.2,2,0,0.2,33.557,5.23
2017/11/2018,20.75,0.09,1,0,0,33.626,5.22
2017/11/2012,21.72,0.02,0,0,0,33.938,5.12
2017/08/2016,20.68,0.2,2,0,0.2,33.557,5.23
2017/08/2014,20.92,0.13,6,0.06,0,33.683,5
2017/08/2013,19.7,0.33,6,1.02,1,33.625,4.68
2017/08/2015,19.52,0.34,6,0.98,1.2,33.618,4.68
2017/11/2010,21.51,0.2,1,0,0,33.873,5.16
2017/11/2009,21.66,0.11,0.3,0,0,33.907,5.13
2017/11/2011,19.25,0.11,1,0,0,33.803,5.62
2017/11/2014,9.88,1.28,23.9,0.01,18.6,33.628,2.86
2017/11/2013,21.74,0.07,1,0,0,33.931,5.12
2017/11/2016,15.59,0.08,1.1,0,0,33.504,5.94
2017/11/2015,13.6,0.19,2.3,0,0.4,33.521,5.48
2017/11/2017,17.44,0.12,1,0,0,33.505,5.91
2017/11/2024,12.06,0.44,6.3,0,5,33.542,4.84
2017/11/2022,17.19,0.09,1,0,0,33.492,5.94
2017/11/2020,20.75,0.04,1,0,0,33.665,5.2
2017/11/2019,20.75,0.09,1,0,0,33.664,5.21
2017/11/2021,9.28,1.81,35,0,33.8,33.525,2.58
2017/11/2023,10.71,0.79,13,0.03,11.5,33.567,4.16
